,col1,col2,col3,col4,col5,col6,col7,col8,Complaint
0,4.471161186154073,0.1708447606917986,-0.09895866692849255,3.4934315016746624,0.7024057618075554,1.3563228519982566,-0.3123503026931974,-0.9772454294542556,0
1,-2.709785946024068,-0.6968361776662906,-0.2365177557124019,-1.4356724564709755,-1.399327102514455,-0.36147181552939867,-0.36093491307573405,-0.6151490928631539,0
2,1.776942477107724,-0.4176779518929631,-1.1277061013772087,-0.1354880336007544,0.07892756225511162,0.08080233146856444,0.6392402767120174,-0.8845792737167529,0
3,-2.7712436443400605,-1.4139911822900915,-0.017889815791866805,-0.7740769220128009,-1.2396123009945796,0.34738831838094975,0.34192206260154034,-1.0951807629073076,0
4,-0.5657023943655569,0.2060843937011865,-0.8008087507352958,-0.21970092745123102,-0.07477197255426761,0.7746239588881443,-0.4027331051332886,0.6605956623113519,0
5,0.5956686587671558,1.0896338173101194,-0.6895483719689512,-0.7755294006227509,-0.10110440701826409,-0.5816061574289567,1.8779322208861262,-0.19212464027737503,0
6,0.7182993112560139,1.2338654561348141,-1.0348067668016314,0.7863653662816389,0.9716075454415547,-1.1031462448438636,-1.1437022553826932,-0.8613323103087808,0
7,-2.4557217824105697,-0.4596852165278084,0.2845536291212924,0.5497863740905475,0.4332088121708443,-0.23905174423328648,0.22459747172317318,-0.3632077376318124,0
8,-2.808138377478386,-0.9433567670023653,1.7737704714257394,1.4932824502979198,-0.3422860184069551,0.36770208438221474,1.5674777624146534,-1.0517550037465293,0
9,-5.036118175625743,0.6596024779907194,1.8737939156290209,1.9188201870076644,-1.8106779170549845,1.19100994915026,0.004140818834462758,2.3203180547942517,0
10,-2.523256706168685,-1.4168582801837535,0.27820615095599477,1.163412742237682,2.4004759036558054,-0.022973304339793697,0.7702905285030457,1.0343272376532688,0
11,3.3092630116959265,-2.384174008870062,-2.1940819082817247,0.1974788859219432,0.5650247383285496,0.1327079690675074,-1.7440650417714876,-0.23736207624048203,0
12,-1.5786176404766705,0.9439271346465691,-0.21356567193334913,-0.6267382713674643,0.17079517926128635,-1.1384627013298034,-0.4681205665802122,0.3488517057293825,0
13,-2.4313038089480785,-1.4159849238893338,0.2350007513077332,1.0233850396320052,1.5942535389847905,0.015313732369361071,-0.8965965130484602,-0.8140959668770585,0
14,4.981450713670354,-0.6769228493963203,3.243951087656234,0.27121193717630354,-0.04180382491016256,-0.18913244319586975,1.2298730330772656,-0.7259034231249402,0
15,-2.9105633747237287,1.1301488445249936,-0.0628513831046243,0.0698227135485022,-0.32378324972878814,0.3889684694304216,-0.8524802289382315,-0.7973701353158225,0
16,-0.5343655353081085,-0.6545533162413751,-0.5183670228389834,1.2664801216908386,0.7517913330331539,0.8054835844183178,0.5689147762226118,-1.335303826926237,0
17,4.07907317723377,2.292235143723277,0.12607431368304595,-0.29430216455424935,-0.15153345833015755,0.44441955293076496,-0.5400753432871196,1.3501398454917866,0
18,-1.9206206788579643,-0.9330263105711247,-0.06364684714271474,1.3989460305912613,1.6671104669183305,1.7206713998251304,1.0138417273708613,1.13381147074402,0
19,-0.6634711298581977,-0.6897267603703944,-0.28228732491072234,1.3926028179540324,1.4980644024181595,0.17231614408518103,-0.9071981281350134,-0.7183513689983184,0
20,2.6265365550031237,1.430081830191283,-0.6264508178291295,1.6567547652067869,-1.8520578946241597,1.551173142979621,-0.1852272214650059,-0.9620359369439182,0
21,0.18397698979181634,2.1443201066590434,1.4492453095662179,-1.6787553720717854,2.327395424748858,-0.004132276135365038,0.06113655903533142,0.27024549764236844,0
22,0.0014644210303786692,0.6093007188280524,-0.6862817687554047,-1.6567489493061256,-0.42043476595283524,-2.6241429488187107,0.9417374253297606,-0.27230359382354236,0
23,-1.0358148630173283,2.7180237531264626,-0.6443388740921837,0.5455719903932867,0.04902942127038131,1.132021960799444,-0.266166042875167,-0.03912591599025837,0
24,-1.8848111253252966,-1.5482573540754798,-0.11342118642948261,0.7037080411299614,1.7564105461813007,1.2534652462267895,-1.1607582832100376,0.2245042262628646,0
25,-2.079610333234335,1.6861520764668596,-0.08288257442596321,0.026740407750299088,-0.9181124082571076,-0.8881540287222516,-0.264042854154758,-1.4410729466539536,0
26,-1.882836343256562,-1.154067984936362,-0.22870290960959605,-0.054030181448413504,-0.3140764210297602,-0.23473051117122337,-0.5365206586938317,-1.162984770002899,0
27,5.006689996544463,-1.231250390326543,-0.1007633481865064,-1.430600841434702,0.17064667755408824,0.9104171255369045,-0.04019901677057984,0.9705027962756174,0
28,-2.145519836791112,-2.184435961149489,0.07410290540508566,0.023838579075754384,1.6063278906121101,-1.8755635024759767,-0.563956158595657,0.21454750345263499,0
29,-0.31154804128410435,-1.8219910454941133,-0.6383922769494869,-0.17115422145986023,0.169772676115554,0.4965306293568829,0.7974389533791537,0.7685773754239672,0
30,-1.6150894054197544,0.7244636041112251,1.1947587358911627,-1.5911797969296633,1.0694091552033562,0.565239186883838,0.3719270143794743,-1.2049923918144654,0
31,-0.9337816387637902,2.5487411568575253,0.5067433499388765,1.193019673109908,0.1859734120589612,-2.4931176044291212,0.2638078258697997,-0.8046191811619654,0
32,2.2351444656448187,-0.8457681760976496,-0.6831020537976086,0.886197384415079,0.9601985890402451,-0.7203427960042451,0.9949222959352192,-0.8757223704117006,0
33,-2.725120734433683,-0.2766456628630683,-0.010117911992115312,-0.694907084676128,-0.1917392341921095,0.21426587360626484,0.48473857232755074,0.2418875561824303,0
34,1.301001173736938,1.7105295957638866,-0.9198376089019071,-1.4438197336317138,0.06834583379387556,-1.6048972008458755,0.6265752652837505,0.530335769003843,0
35,-2.747743660082619,-0.4205087488288008,0.17712045374731794,0.9053689220914336,1.0841336542095399,0.7139840748068873,0.5897642936877244,1.1119211947751424,0
36,-1.9969122239737298,-1.0764308649345848,-0.5778887982583812,-1.7727352936358662,0.36843093752005873,-0.9130701093665156,-2.341366191379651,0.9413162578786008,0
37,2.5088886036762097,-0.637286572118075,1.3165264804298586,3.625417922575161,-0.08814626985595617,-1.5245085690053968,-0.8550160798067066,2.294449930911162,0
38,3.6726022386334214,0.8651329863905179,-1.8764806017907798,0.6520879927071358,-0.962628450541822,-0.8494609430561605,-0.13554908684446793,-1.4584678631044534,0
39,-3.1508076255445423,-0.9733854613554163,0.18139531826226094,0.014440887737194813,0.558875471728821,0.8150723645499731,-0.5768997144554494,0.6842420976472281,0
40,-2.647728166247562,-0.6424514769820631,-0.09615703130986294,-0.2898350248825172,-0.16192328087394145,-0.1531459046168005,0.7807304478251117,-1.2490674297502489,0
41,-3.0827424236179257,-0.7936967672732621,0.2878838574533233,0.8163046289919076,0.49080212082389557,-0.28697043851586396,0.45312174069288647,-0.6810775255594818,0
42,3.8964241622343634,-2.412054260685586,-2.8231716430543288,0.03144958664810892,-0.8195703035786531,0.44150190526984245,-1.0351102742095282,-0.05289284753894311,0
43,-1.8969683435835363,-0.561780261675692,1.506035548709857,2.9309818350257,1.8632316723929998,-0.8610562340435529,1.265141455702883,-0.038187448434799924,0
44,-2.9463219408152996,-0.790575477258617,0.20253738121978418,0.21007734107467024,0.015955448097218425,2.451701902098362,-0.5632677757055543,-0.09164623641115358,0
45,0.875694233865192,4.132084668587677,-0.6868869041975567,0.7901177432890112,-0.021825736862907938,0.3875938482239586,0.7815659729958884,-0.7233918990832274,0
46,0.7740528319639398,-0.84064032773472,-1.3346527584279713,-1.9144652011394483,-0.27294347708960526,-2.5138884215470276,-1.104006808886812,-0.4052391099151703,0
47,4.76716937710708,-0.3348960322563382,-1.284686023939688,0.6419465273577931,0.8189500186680606,-0.7852998588163237,1.3129997630016204,-0.8200868894004848,0
48,-2.4076845074114885,-1.1333576875752196,0.10840188269447353,0.6471822783176764,0.5039363196706158,1.0801656690524628,-0.5500785731164389,-0.807143175614298,0
49,6.221109678136456,-1.9579864537487164,1.1086771000508362,2.252069996653812,-3.2937976531342126,-1.6484121913624974,-2.4420969778157544,1.767431148611902,0
50,-0.2447258867997647,2.458316576231857,-1.1526071309248982,-0.8674440077158336,-1.3747433675706957,-0.2246591160043491,-0.9289349963185188,-0.32041539012722653,0
51,6.896191024912877,-0.6248984102276883,0.5136356069523372,0.970975276687486,-0.7679202910711733,1.3987498156437195,1.3251580162980945,0.06885302971995991,0
52,3.5820186473536237,-1.3582160166835673,-0.30098796762607005,1.7070834773577959,0.7389725292200119,-1.1835372047132626,-0.874563212388584,-1.3694602863447498,0
53,-2.3761264278756977,-2.2907058986243736,-0.0868359975695544,-0.7629351523506002,-0.448594882163417,-0.2093660259961007,-0.285877953485493,-0.8504736372895604,0
54,-0.6690170021156991,1.4735282075565874,-0.3481960814517833,-0.8807467708163961,0.5528088144806144,-1.0217942855110305,-0.11211789281009758,1.004299820077496,0
55,4.664294330355814,-1.0346679958232003,3.245216305205245,-0.9514294474443936,1.0762508339840722,-0.48154076540785157,1.2589870005855872,-1.0670099107004472,0
56,-0.2164660530074715,2.04601983350198,-0.7570024490104287,-0.5695581764563828,-0.9414452629176882,0.5993484746558193,1.1508531392870078,-1.4165788152221481,0
57,1.182822439035231,2.281663699809269,-0.7755774924547072,0.6931283380301192,0.5339471847902014,-0.569984136233455,-0.31416750991468917,-0.40334800614321964,0
58,0.2263291784731141,0.44454179063750976,-0.18939587778333677,-0.8728817792266809,1.0943246598779879,-2.799176464858665,0.23891978121619448,0.07641643601050814,0
59,2.4383883241865014,-1.0394590219033042,-1.2532569819606578,0.43783779633783926,-0.28913713092039534,0.7890950482257716,0.6153903882400824,-1.1339895021762272,0
60,-2.61351749040697,-1.2604716698353422,1.3322759519469096,1.1278591294845592,-0.09784486675269984,0.622947579311148,-1.2796909246647585,-0.5822829785255735,0
61,-3.4641238392390075,-0.5912123516476765,0.06111918971826937,-1.443401625798716,-2.165817976207839,-0.4494247462709719,0.7199583702606438,-1.3991500584344978,0
62,4.664362314147945,0.5640285223152551,2.0780203867008424,1.2948203194075107,-2.660264275361967,-2.2054603897965492,1.8311061027364777,2.4438762886137972,0
63,1.1624688633012956,0.4929922083068265,-1.3693580201062063,-0.6264245488290505,-1.013715162681453,-0.6351510142233423,0.7456035487013893,-1.0577430692834549,0
64,1.0192537897375742,3.594575883730448,-1.3352981719409827,-1.247450126430469,-2.6035442972150777,2.1127912590954163,0.04196831075039836,0.0069674781565520275,0
